,img_path,resize_x,resize_y,mus_1_x,mus_1_y,mus_1_type,mus_1_area,mus_2_x,mus_2_y,mus_2_type,mus_2_area,mus_3_x,mus_3_y,mus_3_type,mus_3_area,mus_1_rmse,mus_2_rmse,mus_3_rmse,mus_4_rmse,rmse_mean,rmse_dev
80,img381.png,2.0,2.0,53.857177734375,366.0914001464844,1,6229.348164235971,499.870849609375,178.9988250732422,2,7914.642538067414,413.5778503417969,138.81626892089844,2.0,6372.756833608279,7.953611206054681,15.587162658691412,13.127370849609378,,12.222714904785157,3.896354543530714
81,img382.png,2.0,2.0,54.172454833984375,365.89453125,1,6167.474854224324,504.3824768066406,190.44744873046875,2,6200.591399662282,423.013671875,137.1455078125,2.0,7826.631800581857,7.697538208007806,9.83901403808592,12.375698852539045,,9.970750366210924,2.341860926511463
82,img383.png,2.0,2.0,54.262142181396484,365.5111389160156,1,6204.692177089654,504.6150817871094,191.61358642578125,2,6177.683143831601,422.32867431640625,137.19325256347656,2.0,7835.364083195107,7.811998367309581,9.37824768066406,12.457337707519542,,9.882527918497727,2.3633701180999487
83,img385.png,2.0,2.0,54.601131439208984,365.05743408203125,1,6269.8483202375755,504.7628479003906,193.193115234375,2,5995.90622086853,420.61669921875,137.7728729248047,2.0,7612.791215184145,7.604151321411145,11.605366333007822,11.714328369140617,,10.307948674519862,2.3421909137254007
84,img386.png,2.0,2.0,55.049034118652344,365.6793518066406,1,6292.575552962387,505.0950622558594,193.86724853515625,2,5897.96352077739,420.4427185058594,138.3776092529297,2.0,7641.8515758107305,7.415158843994149,11.577406860351545,11.302336914062494,,10.09830087280273,2.327735858921096
85,img388.png,2.0,2.0,55.43490219116211,365.27294921875,1,6278.039458641151,498.6983947753906,183.43484497070312,2,7896.6732785046315,410.4385986328125,140.31849670410156,2.0,6327.787585054278,6.999023513793944,18.191380126953135,11.213257202148426,,12.134553614298502,5.652769405195344
86,img389.png,2.0,2.0,55.46086502075195,364.95831298828125,1,6355.596372082474,504.6687316894531,194.06040954589844,2,5979.075063851031,417.14520263671875,139.995849609375,2.0,7388.486994735678,6.637223983764649,11.433161071777334,13.400166870117175,,10.49018397521972,3.4786855958092464
87,img390.png,2.0,2.0,55.4447021484375,365.0718688964844,1,6360.045081355197,498.8406677246094,185.0844268798828,2,7788.335752542882,409.7618103027344,140.95689392089844,2.0,6421.4377150540495,6.702083374023438,17.60395269775391,10.576131530761714,,11.627389200846354,5.5264405999348005
88,img391.png,2.0,2.0,55.45436477661133,364.6409912109375,1,6434.909652851088,498.52972412109375,185.239013671875,2,7807.755101254943,409.6044921875,141.4757843017578,2.0,6418.111846194056,6.352313217163086,17.708131103515626,15.360293945312492,,13.140246088663735,5.9945900052763506
89,img392.png,2.0,2.0,55.487213134765625,364.6781005859375,1,6436.529208931483,498.41552734375,185.2911834716797,2,7808.080999944446,409.53631591796875,142.25250244140625,2.0,6387.818981246044,5.9079437255859375,17.817644592285163,17.12816143798827,,13.617916585286457,6.685926104737005
90,img393.png,2.0,2.0,55.335269927978516,364.5090026855469,1,6437.2492307502525,504.1023864746094,193.46229553222656,2,6102.066051427406,412.9790954589844,142.33251953125,2.0,6905.987311693159,5.851866378784173,11.9615454711914,15.32169915771486,,11.045037002563477,4.800981570994368
91,img395.png,2.0,2.0,55.33814239501953,363.913818359375,1,6508.870223692363,504.1693115234375,193.2288818359375,2,6110.954971070999,411.35235595703125,143.32676696777344,2.0,6884.114684977274,5.145337982177736,12.340214843750005,,,8.74277641296387,5.087546218619936
92,img396.png,2.0,2.0,55.401031494140625,364.1472473144531,1,6478.526139552671,504.2774963378906,193.42137145996094,2,6091.421984074087,410.8179016113281,143.51609802246094,2.0,6844.014594819172,4.953107910156238,12.419062438964858,14.9655414428711,,10.779237263997397,5.203746368252497
93,img397.png,2.0,2.0,55.37123107910156,363.7914733886719,1,6489.746219541148,503.99359130859375,192.7964630126953,2,6202.867691122205,410.7051696777344,143.59506225585938,2.0,6829.974971672217,4.772121154785143,12.548564147949236,15.36515106201172,,10.895278788248698,5.486627836321621
94,img398.png,2.0,2.0,55.40937805175781,363.2578125,1,6513.762353685259,504.0301818847656,192.7441864013672,2,6210.630180144139,411.1420593261719,143.76785278320312,2.0,6847.456708576959,4.4657172241210965,12.522997741699228,14.316836608886717,,10.43518385823568,5.246938478028269
95,img399.png,2.0,2.0,55.28348922729492,362.9923400878906,1,6515.669251241094,503.70794677734375,192.09642028808594,2,6322.854531872149,410.6030578613281,143.7406463623047,2.0,6714.797173451179,4.080085342407234,12.38876324462889,13.461787536621117,,9.976878707885747,5.134878214638095
96,img400.png,2.0,2.0,55.43028259277344,362.5469665527344,1,6533.200914556944,503.63189697265625,191.8740234375,2,6362.004829351231,410.37896728515625,143.8812255859375,2.0,6684.002899919659,4.229375427246101,11.997436767578137,,,8.113406097412119,5.492848850421844
97,img402.png,2.0,2.0,55.31526565551758,360.8289489746094,1,6699.262879118954,503.6392822265625,191.6168975830078,2,6358.871588961019,409.49774169921875,144.09634399414062,2.0,6624.000745437905,7.7773926849365225,11.91491009521485,,,9.846151390075686,2.9256666180852084
98,img403.png,2.0,2.0,55.553836822509766,361.16326904296875,1,6621.866098887113,504.013671875,192.04434204101562,2,6285.933080007011,409.41455078125,144.33787536621094,2.0,6646.206186625946,6.843947067260743,11.705164916992189,,,9.274555992126466,3.437400106370193
99,img404.png,2.0,2.0,55.16873550415039,360.769287109375,1,6676.737631046929,503.6629333496094,191.87631225585938,2,6360.395807108058,408.4271240234375,144.44146728515625,2.0,6569.702248470369,7.405488693237302,11.672377197265632,,,9.538932945251467,3.0171457957653556
100,img405.png,2.0,2.0,55.19130325317383,360.5086669921875,1,6568.40463137182,503.3393859863281,191.3094482421875,2,6388.873471859593,407.79290771484375,144.72723388671875,2.0,6677.622511816622,7.54101487731932,11.883082885742184,,,9.712048881530752,3.070305733128974
